ID	TITLE	URL
30	"iPhone 6s Plus 32GB Cinza Tela Retina HD 5,5"" 3D Touch Câmera 12MP - Apple"	https://www.submarino.com.br/produto/129251716?pfm_carac=Smartphone&pfm_index=6&pfm_page=category&pfm_pos=grid&pfm_type=vit_product_grid&sellerId
31	"Smartphone Samsung Galaxy A50 64GB Dual Chip Android 9.0 Tela 6,4"" Octa-Core 4G Câmera Tripla 25MP + 5MP + 8MP - Azul"	https://www.submarino.com.br/produto/134249451?pfm_carac=Smartphone&pfm_index=7&pfm_page=category&pfm_pos=grid&pfm_type=vit_product_grid&sellerId
32	"Smartphone Samsung Galaxy S10e 128GB Dual Chip Android 9.0 Tela 5,8"" Octa-Core 4G Câmera 12MP + 16MP - Azul"	https://www.submarino.com.br/produto/134217408?pfm_carac=Smartphone&pfm_index=8&pfm_page=category&pfm_pos=grid&pfm_type=vit_product_grid&sellerId
33	"Smartphone Samsung Galaxy A30 64GB Dual Chip Android 9.0 Tela 6.4"" Octa-Core 4G Câmera 16MP + 5MP - Preto"	https://www.submarino.com.br/produto/134251382?pfm_carac=Smartphone&pfm_index=9&pfm_page=category&pfm_pos=grid&pfm_type=vit_product_grid&sellerId
34	"Smartphone Motorola Moto G7 64GB Dual Chip Android Pie - 9.0 Tela 6.24"" 1.8 GHz Octa-Core 4G Câmera 12 + 5MP (Dual Traseira) - �nix"	https://www.submarino.com.br/produto/134186867?pfm_carac=Smartphone&pfm_index=10&pfm_page=category&pfm_pos=grid&pfm_type=vit_product_grid&sellerId
35	"Smartphone Samsung Galaxy A7 128GB Dual Chip Android 8.0 Tela 6"" Octa-Core 2.2GHz 4G Câmera Triple - Preto"	https://www.submarino.com.br/produto/134114783?pfm_carac=Smartphone&pfm_index=11&pfm_page=category&pfm_pos=grid&pfm_type=vit_product_grid&sellerId
36	"Smartphone Samsung Galaxy S9 Dual Chip Android 8.0 Tela 5.8"" Octa-Core 2.8GHz 128GB 4G Câmera 12MP - Ultravioleta"	https://www.submarino.com.br/produto/133273660?pfm_carac=Smartphone&pfm_index=12&pfm_page=category&pfm_pos=grid&pfm_type=vit_product_grid&sellerId
37	"Smartphone Motorola Moto G7 64GB Dual Chip Android Pie - 9.0 Tela 6.24"" 1.8 GHz Octa-Core 4G Câmera 12 + 5MP (Dual Traseira)- Branco Polar"	https://www.submarino.com.br/produto/134186824?pfm_carac=Smartphone&pfm_index=13&pfm_page=category&pfm_pos=grid&pfm_type=vit_product_grid&sellerId
38	"iPhone X Prata 64GB Tela 5.8"" IOS 11 4G Wi-Fi Câmera 12MP - Apple"	https://www.submarino.com.br/produto/132723702?pfm_carac=Smartphone&pfm_index=14&pfm_page=category&pfm_pos=grid&pfm_type=vit_product_grid&sellerId
39	"Smartphone Samsung Galaxy S10 128GB Dual Chip Android Tela 6.1"" Octa-Core 4G Câmera Tripla Traseira 12MP + 12MP + 16MP - Branco"	https://www.submarino.com.br/produto/134217467?pfm_carac=Smartphone&pfm_index=15&pfm_page=category&pfm_pos=grid&pfm_type=vit_product_grid&sellerId
40	"Smartphone Samsung Galaxy M30 64GB Dual Chip Android 8.1 Tela 6.4"" Octa-Core 4G Câmera 13MP +5MP+5MP - Preto"	https://www.submarino.com.br/produto/134270760?pfm_carac=Smartphone&pfm_index=16&pfm_page=category&pfm_pos=grid&pfm_type=vit_product_grid&sellerId
41	"Smartphone Samsung Galaxy A20 32GB Dual Chip Android 9.0 Tela 6.4"" Octa-Core 4G Câmera Dupla 13MP + 5MP - Preto"	https://www.submarino.com.br/produto/134254022?pfm_carac=Smartphone&pfm_index=17&pfm_page=category&pfm_pos=grid&pfm_type=vit_product_grid&sellerId
42	"Smartphone Samsung Galaxy S10 128GB Nano Chip Android Tela 6.1"" Octa-Core 4G Câmera Tripla Traseira 12MP + 12MP + 16MP - Azul"	https://www.submarino.com.br/produto/134218161?pfm_carac=Smartphone&pfm_index=18&pfm_page=category&pfm_pos=grid&pfm_type=vit_product_grid&sellerId
43	"Smartphone Samsung Galaxy A30 64GB Dual Chip Android 9.0 Tela 6.4"" Octa-Core 4G Câmera 16MP + 5MP - Azul"	https://www.submarino.com.br/produto/134251403?pfm_carac=Smartphone&pfm_index=19&pfm_page=category&pfm_pos=grid&pfm_type=vit_product_grid&sellerId
44	"Smartphone Samsung Galaxy A10 32GB Dual Chip Android 9.0 Tela 6.2"" Octa-Core 4G Câmera 13MP - Preto"	https://www.submarino.com.br/produto/134253960?pfm_carac=Smartphone&pfm_index=20&pfm_page=category&pfm_pos=grid&pfm_type=vit_product_grid&sellerId
45	iPhone SE 32GB Ouro Rosa IOS 4G Câmera 12MP - Apple	https://www.submarino.com.br/produto/132254846?pfm_carac=Smartphone&pfm_index=21&pfm_page=category&pfm_pos=grid&pfm_type=vit_product_grid&sellerId
46	"Smartphone Samsung Galaxy A10 32GB Dual Chip Android 9.0 Tela 6.2"" Octa-Core 4G Câmera 13MP - Azul"	https://www.submarino.com.br/produto/134253100?pfm_carac=Smartphone&pfm_index=22&pfm_page=category&pfm_pos=grid&pfm_type=vit_product_grid&sellerId
47	"Smartphone Samsung Galaxy S10 128GB Dual Chip Android Tela 6.1"" Octa-Core 4G Câmera Tripla Traseira 12MP + 12MP + 16MP - Preto"	https://www.submarino.com.br/produto/134217344?pfm_carac=Smartphone&pfm_index=23&pfm_page=category&pfm_pos=grid&pfm_type=vit_product_grid&sellerId
48	"Smartphone Motorola Moto G6 32GB Dual Chip Android Oreo - 8.0 Tela 5.7"" Octa-Core 1.8 GHz 4G Câmera 12 + 5MP (Dual Traseira) - Indigo"	https://www.submarino.com.br/produto/133453126?pfm_carac=Smartphone&pfm_index=0&pfm_page=category&pfm_pos=grid&pfm_type=vit_product_grid&sellerId
49	iPhone SE 32GB Cinza Espacial IOS 4G Câmera 12MP - Apple	https://www.submarino.com.br/produto/132254862?pfm_carac=Smartphone&pfm_index=1&pfm_page=category&pfm_pos=grid&pfm_type=vit_product_grid&sellerId
50	iPhone Xs 512GB Cinza Espacial IOS12 4G + Wi-fi Câmera 12MP - Apple	https://www.submarino.com.br/produto/134073942?pfm_carac=Smartphone&pfm_index=2&pfm_page=category&pfm_pos=grid&pfm_type=vit_product_grid&sellerId
51	"Smartphone Samsung Galaxy A9 128GB Dual Chip Android 8.0 Tela 6.3"" Octa-Core 2.2GHz 4G Câmera 24MP (f1.7) + 5MP (f2.2) + 10MP (f2.4) + 8MP (f2.4) - Rosa"	https://www.submarino.com.br/produto/134174727?pfm_carac=Smartphone&pfm_index=3&pfm_page=category&pfm_pos=grid&pfm_type=vit_product_grid&sellerId
52	"Smartphone Samsung Galaxy J8 64GB Dual Chip Android 8.0 Tela 6"" Octa-Core 1.8GHz  4G Câmera 16MP F1.7 + 5MP F1.9 (Dual Cam) - Preto"	https://www.submarino.com.br/produto/133731106?pfm_carac=Smartphone&pfm_index=4&pfm_page=category&pfm_pos=grid&pfm_type=vit_product_grid&sellerId
53	iPhone 7 256GB Ouro Rosa Desbloqueado IOS 10 Wi-fi + 4G Câmera 12MP - Apple	https://www.submarino.com.br/produto/132248761?pfm_carac=Smartphone&pfm_index=5&pfm_page=category&pfm_pos=grid&pfm_type=vit_product_grid&sellerId
54	"Smartphone Samsung Galaxy A10 32GB Dual Chip Android 9.0 Tela 6.2"" Octa-Core 4G Câmera 13MP - Vermelho"	https://www.submarino.com.br/produto/134254006?pfm_carac=Smartphone&pfm_index=6&pfm_page=category&pfm_pos=grid&pfm_type=vit_product_grid&sellerId
55	"Smartphone Samsung Galaxy J4 Core 16GB Nano Chip Android Tela 6"" Quad-Core 1.4GHz 4G Câmera 8MP - Cobre"	https://www.submarino.com.br/produto/134061781?pfm_carac=Smartphone&pfm_index=7&pfm_page=category&pfm_pos=grid&pfm_type=vit_product_grid&sellerId
56	"Smartphone Samsung Galaxy A7 64GB Dual Chip Android 8.0 Tela 6"" Octa-Core 2.2GHz 4G Câmera Triple - Preto"	https://www.submarino.com.br/produto/134114724?pfm_carac=Smartphone&pfm_index=8&pfm_page=category&pfm_pos=grid&pfm_type=vit_product_grid&sellerId
